"sex";"edadgr";"tumor";"casos";"pob";"ano";"numtum";"planlb"
6;13;187;0;1012908;103;28;"OTROS GENT.MASC  "
6;14;187;0;1056026;103;28;"OTROS GENT.MASC  "
6;15;187;0;1046401;103;28;"OTROS GENT.MASC  "
6;16;187;0;867720;103;28;"OTROS GENT.MASC  "
6;17;187;0;607889;103;28;"OTROS GENT.MASC  "
6;18;187;0;522275;103;28;"OTROS GENT.MASC  "
6;1;187;0;1037432;104;28;"OTROS GENT.MASC  "
6;2;187;0;956164;104;28;"OTROS GENT.MASC  "
6;3;187;0;1019189;104;28;"OTROS GENT.MASC  "
6;4;187;0;1140663;104;28;"OTROS GENT.MASC  "
6;5;187;0;1465320;104;28;"OTROS GENT.MASC  "
6;6;187;0;1781430;104;28;"OTROS GENT.MASC  "
6;7;187;0;1777266;104;28;"OTROS GENT.MASC  "
6;8;187;0;1729348;104;28;"OTROS GENT.MASC  "
6;9;187;0;1632005;104;28;"OTROS GENT.MASC  "
6;10;187;0;1457066;104;28;"OTROS GENT.MASC  "
6;11;187;0;1287278;104;28;"OTROS GENT.MASC  "
6;12;187;0;1223472;104;28;"OTROS GENT.MASC  "
6;13;187;0;1045832;104;28;"OTROS GENT.MASC  "
6;14;187;0;1029260;104;28;"OTROS GENT.MASC  "
6;15;187;0;1058215;104;28;"OTROS GENT.MASC  "
6;16;187;0;887246;104;28;"OTROS GENT.MASC  "
6;17;187;0;635903;104;28;"OTROS GENT.MASC  "
6;18;187;0;540992;104;28;"OTROS GENT.MASC  "
6;1;187;0;1069528;105;28;"OTROS GENT.MASC  "
6;2;187;0;975456;105;28;"OTROS GENT.MASC  "
6;3;187;0;1013523;105;28;"OTROS GENT.MASC  "
6;4;187;0;1124102;105;28;"OTROS GENT.MASC  "
6;5;187;0;1429170;105;28;"OTROS GENT.MASC  "
6;6;187;0;1790644;105;28;"OTROS GENT.MASC  "
6;7;187;0;1825253;105;28;"OTROS GENT.MASC  "
6;8;187;0;1761816;105;28;"OTROS GENT.MASC  "
6;9;187;0;1675684;105;28;"OTROS GENT.MASC  "
6;10;187;0;1511894;105;28;"OTROS GENT.MASC  "
6;11;187;0;1317248;105;28;"OTROS GENT.MASC  "
6;12;187;0;1248068;105;28;"OTROS GENT.MASC  "
6;13;187;0;1092159;105;28;"OTROS GENT.MASC  "
6;14;187;0;1000277;105;28;"OTROS GENT.MASC  "
6;15;187;0;1064677;105;28;"OTROS GENT.MASC  "
6;16;187;0;907018;105;28;"OTROS GENT.MASC  "
6;17;187;0;661591;105;28;"OTROS GENT.MASC  "
6;18;187;0;562785;105;28;"OTROS GENT.MASC  "
6;1;187;0;1096540;106;28;"OTROS GENT.MASC  "
6;2;187;0;1002720;106;28;"OTROS GENT.MASC  "
6;3;187;0;1008574;106;28;"OTROS GENT.MASC  "
6;4;187;0;1112894;106;28;"OTROS GENT.MASC  "
6;5;187;0;1391446;106;28;"OTROS GENT.MASC  "
6;6;187;0;1782697;106;28;"OTROS GENT.MASC  "
6;7;187;0;1870654;106;28;"OTROS GENT.MASC  "
6;8;187;0;1792785;106;28;"OTROS GENT.MASC  "
6;9;187;0;1717860;106;28;"OTROS GENT.MASC  "
6;10;187;0;1562805;106;28;"OTROS GENT.MASC  "
6;11;187;0;1353579;106;28;"OTROS GENT.MASC  "
6;12;187;0;1266519;106;28;"OTROS GENT.MASC  "
6;13;187;0;1140710;106;28;"OTROS GENT.MASC  "
6;14;187;0;983803;106;28;"OTROS GENT.MASC  "
6;15;187;0;1059927;106;28;"OTROS GENT.MASC  "
6;16;187;0;927438;106;28;"OTROS GENT.MASC  "
6;17;187;0;684621;106;28;"OTROS GENT.MASC  "
6;18;187;0;587440;106;28;"OTROS GENT.MASC  "
6;1;187;0;1128747;107;28;"OTROS GENT.MASC  "
6;2;187;0;1036903;107;28;"OTROS GENT.MASC  "
6;3;187;0;1010386;107;28;"OTROS GENT.MASC  "
6;4;187;0;1109660;107;28;"OTROS GENT.MASC  "
6;5;187;0;1367644;107;28;"OTROS GENT.MASC  "
6;6;187;0;1771713;107;28;"OTROS GENT.MASC  "
6;7;187;0;1918442;107;28;"OTROS GENT.MASC  "
6;8;187;0;1832467;107;28;"OTROS GENT.MASC  "
6;9;187;0;1759738;107;28;"OTROS GENT.MASC  "
6;10;187;0;1614149;107;28;"OTROS GENT.MASC  "
6;11;187;0;1401300;107;28;"OTROS GENT.MASC  "
6;12;187;0;1282550;107;28;"OTROS GENT.MASC  "
6;13;187;0;1183760;107;28;"OTROS GENT.MASC  "
6;14;187;0;992781;107;28;"OTROS GENT.MASC  "
6;15;187;0;1042979;107;28;"OTROS GENT.MASC  "
6;16;187;0;946292;107;28;"OTROS GENT.MASC  "
6;17;187;0;705175;107;28;"OTROS GENT.MASC  "
6;18;187;0;613595;107;28;"OTROS GENT.MASC  "
6;1;187;0;1162294;108;28;"OTROS GENT.MASC  "
6;2;187;0;1074511;108;28;"OTROS GENT.MASC  "
6;3;187;0;1017947;108;28;"OTROS GENT.MASC  "
6;4;187;0;1107878;108;28;"OTROS GENT.MASC  "
6;5;187;0;1348488;108;28;"OTROS GENT.MASC  "
6;6;187;0;1749795;108;28;"OTROS GENT.MASC  "
6;7;187;0;1955786;108;28;"OTROS GENT.MASC  "
6;8;187;0;1875043;108;28;"OTROS GENT.MASC  "
6;9;187;0;1796407;108;28;"OTROS GENT.MASC  "
6;10;187;0;1661313;108;28;"OTROS GENT.MASC  "
6;11;187;0;1453825;108;28;"OTROS GENT.MASC  "
6;12;187;0;1299750;108;28;"OTROS GENT.MASC  "
6;13;187;0;1217992;108;28;"OTROS GENT.MASC  "
6;14;187;0;1014867;108;28;"OTROS GENT.MASC  "
6;15;187;0;1020231;108;28;"OTROS GENT.MASC  "
6;16;187;0;960726;108;28;"OTROS GENT.MASC  "
6;17;187;0;723695;108;28;"OTROS GENT.MASC  "
6;18;187;0;640483;108;28;"OTROS GENT.MASC  "
6;1;187;0;1184335;109;28;"OTROS GENT.MASC  "
6;2;187;0;1104121;109;28;"OTROS GENT.MASC  "
6;3;187;0;1024082;109;28;"OTROS GENT.MASC  "
6;4;187;0;1096712;109;28;"OTROS GENT.MASC  "
6;5;187;0;1308455;109;28;"OTROS GENT.MASC  "
6;6;187;0;1689351;109;28;"OTROS GENT.MASC  "
6;7;187;0;1956067;109;28;"OTROS GENT.MASC  "
6;8;187;0;1902262;109;28;"OTROS GENT.MASC  "
6;9;187;0;1818520;109;28;"OTROS GENT.MASC  "
6;10;187;0;1695121;109;28;"OTROS GENT.MASC  "
6;11;187;0;1501302;109;28;"OTROS GENT.MASC  "
6;12;187;0;1317561;109;28;"OTROS GENT.MASC  "
6;13;187;0;1241794;109;28;"OTROS GENT.MASC  "
6;14;187;0;1043604;109;28;"OTROS GENT.MASC  "
6;15;187;0;992806;109;28;"OTROS GENT.MASC  "
6;16;187;0;970945;109;28;"OTROS GENT.MASC  "
6;17;187;0;740433;109;28;"OTROS GENT.MASC  "
6;18;187;0;671129;109;28;"OTROS GENT.MASC  "
6;1;187;0;1201976;110;28;"OTROS GENT.MASC  "
6;2;187;0;1126375;110;28;"OTROS GENT.MASC  "
6;3;187;0;1035527;110;28;"OTROS GENT.MASC  "
6;4;187;0;1082467;110;28;"OTROS GENT.MASC  "
6;5;187;0;1265880;110;28;"OTROS GENT.MASC  "
6;6;187;0;1616567;110;28;"OTROS GENT.MASC  "
6;7;187;0;1934295;110;28;"OTROS GENT.MASC  "
6;8;187;0;1924214;110;28;"OTROS GENT.MASC  "
6;9;187;0;1833215;110;28;"OTROS GENT.MASC  "
6;10;187;0;1724270;110;28;"OTROS GENT.MASC  "
6;11;187;0;1544891;110;28;"OTROS GENT.MASC  "
6;12;187;0;1338356;110;28;"OTROS GENT.MASC  "
6;13;187;0;1259619;110;28;"OTROS GENT.MASC  "
6;14;187;0;1086180;110;28;"OTROS GENT.MASC  "
6;15;187;0;964561;110;28;"OTROS GENT.MASC  "
6;16;187;0;977762;110;28;"OTROS GENT.MASC  "
6;17;187;0;758847;110;28;"OTROS GENT.MASC  "
6;18;187;0;700163;110;28;"OTROS GENT.MASC  "
6;1;187;0;1203918;111;28;"OTROS GENT.MASC  "
6;2;187;0;1140081;111;28;"OTROS GENT.MASC  "
6;3;187;0;1050832;111;28;"OTROS GENT.MASC  "
6;4;187;0;1066851;111;28;"OTROS GENT.MASC  "
6;5;187;0;1227601;111;28;"OTROS GENT.MASC  "
6;6;187;0;1539544;111;28;"OTROS GENT.MASC  "
6;7;187;0;1890805;111;28;"OTROS GENT.MASC  "
6;8;187;0;1941151;111;28;"OTROS GENT.MASC  "
6;9;187;0;1844683;111;28;"OTROS GENT.MASC  "
6;10;187;0;1752065;111;28;"OTROS GENT.MASC  "
6;11;187;0;1585161;111;28;"OTROS GENT.MASC  "
6;12;187;0;1366236;111;28;"OTROS GENT.MASC  "
6;13;187;0;1271320;111;28;"OTROS GENT.MASC  "
6;14;187;0;1130493;111;28;"OTROS GENT.MASC  "
6;15;187;0;948525;111;28;"OTROS GENT.MASC  "
6;16;187;0;974219;111;28;"OTROS GENT.MASC  "
6;17;187;0;778434;111;28;"OTROS GENT.MASC  "
6;18;187;0;729504;111;28;"OTROS GENT.MASC  "
6;1;187;0;1195254;112;28;"OTROS GENT.MASC  "
